date,maxTemp,minTemp,WindSpeed,RelativeHumidity,Precipitation
15/6/2019,30.18,28.92,5.55,83.75,5.66
16/6/2019,30.27,28.83,5.27,80.69,12.44
17/6/2019,29.57,28.5,6.48,82,23.32
18/6/2019,29.81,28.29,6.05,81.69,8.31
19/6/2019,29.92,28.39,5.38,77.81,13.41
20/6/2019,30.4,28.68,4.57,78.06,1.11
21/6/2019,30.62,29.01,4.45,77.56,3.54
22/6/2019,30.26,29.15,4.04,80.62,6.27
23/6/2019,30.17,28.58,3.25,80.69,15.01
24/6/2019,29.65,28.81,4.53,79.69,5.78
25/6/2019,29.83,28.76,4.59,81.56,23.99
26/6/2019,29.83,28.74,6.3,81.31,11.97
27/6/2019,29.65,28.5,6.19,80.38,4.01
28/6/2019,28.97,27.79,6.15,81.56,18.25
29/6/2019,29.46,27.7,6.13,79.94,7.52
30/6/2019,29.74,28.59,5.51,80.38,26.98
1/7/2019,29.5,28.38,5.35,83.5,25.02
2/7/2019,30.32,28.78,6.3,76.06,4.38
3/7/2019,28.69,26.74,6.53,77.88,18.55
4/7/2019,29.3,27.55,6.57,77,13.12
5/7/2019,29.4,27.72,5.12,77.62,11.27
6/7/2019,29.41,28.04,3.84,78.12,1.9
7/7/2019,29.05,27.44,4.53,74.25,5.04
8/7/2019,30.07,28.33,4.67,75.44,1.54
9/7/2019,29.67,28.33,3.57,76.06,10.76
10/7/2019,29.34,28.49,4.03,76.06,6.53
11/7/2019,29.65,28.15,3.9,77.56,0.39
12/7/2019,29.31,28.2,4.12,78.94,2.9
13/7/2019,29.59,28.23,4.91,80.38,3.94
14/7/2019,29.84,28.41,4.43,80.06,3.67
15/7/2019,29.58,28.58,4.9,78.56,2.72
16/7/2019,29.73,28.11,5.09,79.69,2.68
17/7/2019,29.16,28.26,6.45,81.56,6.16
18/7/2019,29.43,28.54,5.74,79.81,10.71
19/7/2019,29.26,28.3,5.88,80.19,8.41
20/7/2019,29.38,28.33,4.73,84.62,13.61
21/7/2019,29.44,28.63,4.74,81.81,4.35
22/7/2019,29.55,28.36,3.52,81.06,25.43
23/7/2019,29.83,28.94,4.9,80.44,2.89
24/7/2019,29.87,28.65,4.43,77.25,4.31
25/7/2019,29.07,27.9,5.38,75.56,6.19
26/7/2019,29.86,27.6,3.66,72.81,1.58
27/7/2019,29.76,28.17,4.01,77.19,2.02
28/7/2019,29.58,28.66,4.32,77.31,3.34
29/7/2019,29.61,28.08,5.62,78.25,7.76
30/7/2019,30.8,27.91,5.55,73.88,0.82
31/7/2019,29.98,28.15,6.45,72,5.12
1/8/2019,29.64,27.73,7.3,75,1.16
2/8/2019,28.98,28.07,7.86,73.94,7.89
3/8/2019,30.32,27.97,7.52,75.31,4.41
4/8/2019,29.58,27.87,7.33,78.44,2.99
5/8/2019,29.21,27.8,6.97,79.38,8.34
6/8/2019,28.66,27.26,6.55,83.12,29.93
7/8/2019,29.09,27.58,6.6,79.25,11.42
8/8/2019,29.56,27.91,6.49,80.56,10.03
9/8/2019,28.44,26.65,7.47,86.5,52.48
10/8/2019,28.94,26.6,7.41,82.44,14.44
11/8/2019,28.95,27.68,6.25,81.5,0.95
12/8/2019,28.57,27.53,5.27,84.56,1.91
13/8/2019,29.26,27.89,4.87,83.25,2.61
14/8/2019,28.72,27.2,5.24,85.38,3.4
15/8/2019,29.02,27.49,4.74,83.69,3.47
16/8/2019,28.73,27.98,5.41,84.81,2.78
17/8/2019,28.72,28.12,5.84,85.44,8.87
18/8/2019,28.73,27.68,4.83,84.19,9.54
19/8/2019,29.16,27.96,4.24,82.25,4.2
20/8/2019,29.19,27.87,4.71,83.69,12.88
21/8/2019,28.63,27.38,4.8,83.44,16.65
22/8/2019,28.96,27.51,5.23,81.12,3.33
23/8/2019,28.97,27.43,5.14,82.5,6.85
24/8/2019,28.61,27.39,4.94,84.12,19.97
25/8/2019,28.36,27.23,6.49,84.62,13.96
26/8/2019,28.55,27.24,6.54,84.31,9.72
27/8/2019,28.53,27.31,5.76,82.94,1.43
28/8/2019,29.01,27.2,5.65,83.31,5
29/8/2019,28.63,27.18,6.34,84.81,13.86
30/8/2019,28.3,27.15,7.47,84.5,9.31
31/8/2019,28.73,27.9,7.18,83.12,7.09
1/9/2019,28.62,27.66,6.25,85.75,10.21
2/9/2019,28.56,27.36,6.31,83.5,27.98
3/9/2019,28.18,27.33,6.97,80.75,18.71
4/9/2019,27.89,26.51,6.91,84.12,19.26
5/9/2019,28.16,27.35,6.8,85.12,18.73
6/9/2019,28.32,27.02,5.91,83.19,1.24
7/9/2019,28.25,26.79,4.26,83.06,4.34
8/9/2019,28.56,27.49,5.35,81.19,6.31
9/9/2019,28.67,27.15,5.41,82.69,7.99
10/9/2019,28.24,27.45,4.8,83.19,8.93
11/9/2019,29.44,27.44,3.17,78.56,1.96
12/9/2019,30.16,27.83,3.22,75.62,1.86
13/9/2019,29.72,27.75,4.8,79,2.2
14/9/2019,27.8,26.42,4.41,85.06,12.55
15/9/2019,29.44,27.01,2.62,83.06,14.69
16/9/2019,28.29,27.27,3.7,86.06,18.32
17/9/2019,28.64,26.89,3.7,83.81,7.58
18/9/2019,28.26,27.01,3.86,86.25,7.88
19/9/2019,27.9,26.92,4.2,83.25,38.83
20/9/2019,28.08,27.09,4.29,83.12,16.03
21/9/2019,28.13,27.31,3.77,83.81,16.03
22/9/2019,27.81,26.46,2.17,83.12,21.47
23/9/2019,27.73,25.99,3.73,84.5,7.76
24/9/2019,30.01,26.6,3.02,80.06,3.23
25/9/2019,29.8,26.89,4.09,82.12,2.77
26/9/2019,30.31,26.69,2.88,82.94,1.55
27/9/2019,28.51,27.31,2.3,83.94,7.55
28/9/2019,29.79,27.53,2.29,80,4.59
29/9/2019,30,27.63,2.43,77.81,2.38
30/9/2019,30.05,27.96,2.05,78.69,1.95
1/10/2019,28.85,27.63,3.52,84.62,2.19
2/10/2019,29.37,27.72,3.62,81.88,4.07
3/10/2019,28.74,27.8,2.91,82.56,4.26
4/10/2019,28.67,27.79,2.38,81.19,6.64
5/10/2019,28.55,27.35,1.27,78.69,6.17
6/10/2019,28.59,26.85,1.15,76.44,12.01
7/10/2019,28.06,27.05,1.43,79.06,6.36
8/10/2019,29.58,27.51,1.43,74.69,3.38
9/10/2019,29.57,28.27,1.27,76.69,6.79
10/10/2019,29.42,27.86,2.05,75.31,4.87
11/10/2019,30.65,28.09,1.8,73.12,6.42
12/10/2019,28.58,27.54,2.14,80.81,2.11
13/10/2019,29.18,26.6,2.04,78.25,2.58
14/10/2019,29.75,27.89,3.16,78.06,7.79
15/10/2019,30.48,27.65,3.75,78.38,1.5
16/10/2019,30.16,27.2,4.33,77.5,2.17
17/10/2019,29.62,27.74,3.73,80.31,2.45
18/10/2019,29.26,27.44,4.12,81.81,3.95
19/10/2019,29.97,26.91,4.45,80.81,3.9
20/10/2019,29.36,27.98,4.21,80,1.34
21/10/2019,31.08,28.01,3.02,72.75,0.17
22/10/2019,31.15,28.75,1.43,71.06,0.42
23/10/2019,29.53,28.67,2.21,78.5,0.73
24/10/2019,30.13,28.6,2.11,76.44,0.89
25/10/2019,30.72,28.82,1.54,73.31,2.36
26/10/2019,32.01,28.76,2.16,72.44,0.73
27/10/2019,30.94,28.7,3.04,77.06,2.97
28/10/2019,30.23,28.71,1.94,77.38,6.93
29/10/2019,30.08,28.12,2.41,80.12,4.09
30/10/2019,30.06,26.92,5.27,72.69,0.35
31/10/2019,29.82,25.97,5.07,74.5,1.28
1/11/2019,26.82,25.43,3.15,80.12,2.58
2/11/2019,28.32,25.94,2.15,80.62,5.71
3/11/2019,29.12,27.37,1.24,76.5,6.03
4/11/2019,29.37,27.2,2.34,79.56,12.79
5/11/2019,30.58,27.16,2.71,73.06,2.02
6/11/2019,30.6,27.35,2.09,72.56,0.58
7/11/2019,30.57,28.58,1.22,69.88,3.92
8/11/2019,29.26,26.17,4.84,74.12,1.5
9/11/2019,29.13,25.5,4.95,71.94,0.01
10/11/2019,28.72,25.89,4.53,69.5,0
11/11/2019,29.59,25.3,3.83,62.81,0
12/11/2019,29.8,26.24,2.64,64.12,0.19
13/11/2019,29.05,27.75,1.37,71.88,3.28
14/11/2019,30.01,27.3,3.35,78.5,3.2
15/11/2019,29.53,26.04,3.52,74.94,0.33
16/11/2019,29.73,27.42,2,67.31,0
17/11/2019,29.62,27.85,1.78,67.44,0
18/11/2019,30.57,28.1,1.17,65.5,0.65
19/11/2019,29.98,27.08,3.07,74.62,3.98
20/11/2019,29.7,26.29,4.42,72,0.18
21/11/2019,29.73,26.3,3.93,73.44,0.15
22/11/2019,29.44,26.01,3.29,68,0.01
23/11/2019,30.17,27.16,2.35,61.62,0
24/11/2019,30.01,26.64,2.98,64.19,0.05
25/11/2019,29.85,26.75,3.95,73.62,1.07
26/11/2019,30.04,25.43,4.58,72,0.04
27/11/2019,30.65,26.48,3.97,78.25,0.7
28/11/2019,30.88,26.94,4.58,77.94,1.15
29/11/2019,29.67,25.79,4.77,77.5,2.13
30/11/2019,30.4,26.3,3.82,75,0.24
1/12/2019,30.11,26.9,2.93,75.25,0.97
2/12/2019,30.29,26.57,4.83,74.62,2.75
3/12/2019,28.01,23.56,6.41,70.94,0.01
4/12/2019,27.07,22.51,6.23,69.75,0
5/12/2019,26.73,21.76,6.34,67.56,0
6/12/2019,26.52,20.9,7.27,67.44,0
7/12/2019,25.98,20.07,6.64,67.12,0
8/12/2019,26.49,20.41,6.09,68,0
9/12/2019,27.18,21.15,4.84,68.56,0
10/12/2019,27.63,21.83,3.92,66.06,0
11/12/2019,27.62,23.36,3.41,66.69,0
12/12/2019,28.12,23.93,3.26,63.88,0
13/12/2019,29.05,24.1,3.02,65.19,0.01
14/12/2019,29.36,24.34,3.76,71.69,0.06
15/12/2019,29.51,24.48,3.24,74.75,0.05
16/12/2019,29.51,24.9,2.91,77.5,0.05
17/12/2019,29.9,26.1,2.1,74.62,0.02
18/12/2019,28.81,27.16,1.98,75.06,0.4
19/12/2019,29.48,26.71,2.5,73.62,0.78
20/12/2019,29.79,26.7,2.6,75.94,0.34
21/12/2019,29.68,26.23,2.44,74.38,0.19
22/12/2019,29.76,26.8,2.04,74,0.01
23/12/2019,28.12,26.62,2.3,79.44,0.02
24/12/2019,29.36,27.03,2.01,76.19,0.08
25/12/2019,29.51,26.75,2.15,77.25,0.1
26/12/2019,28.34,26.69,2.51,80.38,0.1
27/12/2019,29.2,26.35,2.33,76.5,0.48
28/12/2019,28.54,25.9,3.19,73.5,0.55
29/12/2019,29.32,25.69,2.83,67.5,0
30/12/2019,29.98,26.37,2.21,64.44,0
31/12/2019,30.12,25.88,2.95,69.69,0.35
1/1/2020,30.26,26.76,3.92,67.56,0.27
2/1/2020,30.37,25.81,3.59,68.12,0
3/1/2020,30.16,26.01,3.38,70.81,0.08
4/1/2020,29.4,26.57,2.73,70.12,0.04
5/1/2020,29.51,26.24,3.02,66.81,0
6/1/2020,30.22,26.71,2.09,67.56,0
7/1/2020,29.68,27.03,2.36,68,0
8/1/2020,29.18,27.46,2.56,70.62,0.18
9/1/2020,30.56,27.34,2.48,71.06,0.78
10/1/2020,29.3,27.55,2.38,77.56,1.13
11/1/2020,29.14,27.35,3.12,79.12,2.25
12/1/2020,29.24,27.08,2.56,78.88,4.15
13/1/2020,28.45,26.68,3.23,80.62,0.62
14/1/2020,28.33,26.35,2.69,78.75,0.38
15/1/2020,28.7,26.4,2.79,76.38,0.05
16/1/2020,28.75,26.58,2.6,76.25,0.08
17/1/2020,29.86,26.44,2.31,74.75,0.03
18/1/2020,29.6,26.9,2.57,73.31,0.02
19/1/2020,30.3,26.9,2.71,71.81,0.22
20/1/2020,29.61,26.88,2.59,76,0.56
21/1/2020,29.06,26.93,2.45,77.38,0.1
22/1/2020,29.62,26.54,2.31,75.88,0
23/1/2020,29.28,26.83,2.93,78.94,0.04
24/1/2020,28.95,26.93,3.56,81.38,0.32
25/1/2020,28.89,27.05,4.81,79.88,0.02
26/1/2020,28.82,26.99,4.4,75.88,0
27/1/2020,28.73,27.01,4.74,75.56,0.15
28/1/2020,27.76,26.32,3.73,78,0.78
29/1/2020,28.58,26.58,2.52,72.19,0.24
30/1/2020,30.28,26.03,3.14,64.12,0.54
31/1/2020,28.08,25.13,4.45,71.06,3.5
1/2/2020,29.08,26.55,3.41,64.25,0.03
2/2/2020,29.65,26.33,2.72,67.31,0.04
3/2/2020,29.6,27.06,2.8,71.38,0.01
4/2/2020,27.82,26.43,3.57,76.81,0.08
5/2/2020,28.4,26.61,3.59,75.88,0.14
6/2/2020,28.31,26.85,3.4,77.44,0.58
7/2/2020,29.27,26.93,2.18,73.38,0.53
8/2/2020,30.05,26.89,2.97,70.81,0.01
9/2/2020,31.45,27.05,3.02,66.31,0.1
10/2/2020,30.44,26.4,4.45,62.88,0.1
11/2/2020,30.92,27.26,3.97,63.44,0.2
12/2/2020,29.18,27.55,3.51,75.12,0.99
13/2/2020,28.63,27.34,4.08,80.5,0.68
14/2/2020,28.84,27.08,5.02,81.44,0.33
15/2/2020,29.14,27.1,4.4,80.5,0.38
16/2/2020,29.03,26.69,3.62,77.75,0.11
17/2/2020,30.59,26.56,3.47,74.69,0.25
18/2/2020,29.65,25.89,3.98,72.62,12
19/2/2020,30.83,26.68,3.83,66.31,0.03
20/2/2020,30.97,26.7,3.28,63.12,0
21/2/2020,31.28,26.23,4,60.19,0
22/2/2020,31.08,25.6,4.6,60.94,0
23/2/2020,31.01,26.34,4.08,60.5,0
24/2/2020,30.03,25.92,3.59,61.94,0.01
25/2/2020,29.25,26.94,2.6,72.81,0.03
26/2/2020,29.65,26.88,2.96,75.81,0.04
27/2/2020,29.13,26.7,3.02,78.25,0.78
28/2/2020,28.47,26.92,3.33,80.06,3.37
29/2/2020,29.19,27.2,3.2,76.56,0.26
1/3/2020,29.06,27.29,3.29,78.12,0.58
2/3/2020,29.12,27.25,4.3,81.31,0.39
3/3/2020,28.6,27.56,4.67,80.69,2.08
4/3/2020,28.99,27.55,4.31,79.69,1.8
5/3/2020,29.22,27.51,4.38,78.69,1.68
6/3/2020,29.39,27.58,4.41,78.31,2.34
7/3/2020,30.48,27.35,3.41,73.81,0.14
8/3/2020,30.6,27.92,4.09,74.69,0.38
9/3/2020,31.64,28.15,3.57,70.5,0.05
10/3/2020,31.08,27.86,4.09,71.38,0
11/3/2020,30.77,28.19,4.08,74.56,0.09
12/3/2020,30.34,28.17,4.45,78.12,0.16
13/3/2020,30.48,28.23,3.89,79.38,0.93
14/3/2020,29.96,28.23,3.9,80.81,1.42
15/3/2020,29.09,28.1,4.01,80.56,6.75
16/3/2020,29.58,27.78,3.39,77.44,1.42
17/3/2020,28.78,27.8,3.96,80.81,1.92
18/3/2020,29.51,27.81,4.75,77.44,1.26
19/3/2020,30.01,28.4,5.05,74.19,0.31
20/3/2020,29.69,28.37,4.84,77.06,1.17
21/3/2020,29.71,28.19,4.61,75,0.32
22/3/2020,29.84,27.82,4.09,74.62,0.06
23/3/2020,29.62,27.61,4,77.56,0.81
24/3/2020,30.09,28.05,4.22,74.88,0.91
25/3/2020,30.12,27.8,4.36,78.69,0.87
26/3/2020,30.06,27.8,3.8,77.25,0.47
27/3/2020,31.05,28.12,4.05,76.25,0.11
28/3/2020,30.83,28.32,4.07,77.25,0.01
29/3/2020,30.99,28.38,4.51,76.25,0.03
30/3/2020,30.58,28.51,5.17,78.25,0.05
31/3/2020,31.56,28.63,4.05,73.38,0.01
1/4/2020,31.28,29,4.27,74.69,0.15
2/4/2020,31.24,28.98,4.2,74.06,2.12
3/4/2020,30.48,28.74,3.9,79.44,3.47
4/4/2020,31.01,28.5,3.52,75.94,1.69
5/4/2020,30.28,28.64,3.69,77.31,1.51
6/4/2020,29.55,28.37,3.73,78.88,1.99
7/4/2020,30.45,28.86,4.77,75.06,0.15
8/4/2020,30.84,28.79,4.58,73.5,0.17
9/4/2020,30.9,28.98,3.85,74.56,0.18
10/4/2020,29.45,28.52,3.41,79.44,1.29
11/4/2020,29.77,28.56,3.16,81.56,4.52
12/4/2020,29.8,28.53,3.37,81.69,4.98
13/4/2020,29.39,28.8,2.7,79.44,5.71
14/4/2020,29.68,27.65,3.38,75.56,1.64
15/4/2020,30.37,28.38,2.4,74.44,3.42
16/4/2020,29.81,28.7,2.95,80.5,4.94
17/4/2020,29.8,28.59,3.42,77.88,14.28
18/4/2020,30.54,28.37,2.67,74.12,2.52
19/4/2020,30.23,28.56,3.11,76.62,0.95
20/4/2020,30.3,28.7,3.29,78,0.52
21/4/2020,30.47,29.14,3.45,79.06,2.34
22/4/2020,30.72,29.19,3.79,77.44,2.39
23/4/2020,30.19,29.42,2,75.62,7.84
24/4/2020,29.46,28.34,2.64,76.19,12.87
25/4/2020,31.15,28.67,2.31,73.88,4.73
26/4/2020,29.42,28.19,3.15,78.44,2.16
27/4/2020,29.3,27.81,1.86,83.56,23.62
28/4/2020,30.3,27.27,3.02,74.06,2.69
29/4/2020,30.37,28.81,2.54,74.38,2.43
30/4/2020,29.48,28.6,2.59,75.25,8.87
1/5/2020,29.49,28.43,2.8,80.12,4.53
2/5/2020,30.26,28.57,3.18,77.62,6.58
3/5/2020,29.52,28.87,3.47,83.5,12.31
4/5/2020,30.9,29.26,3.26,76.75,0.99
5/5/2020,31.06,29.22,3.93,77.88,0.88
6/5/2020,31.05,29.68,4.47,79.62,1.1
7/5/2020,31.44,29.69,4.08,77.06,1.62
8/5/2020,31.18,29.69,4.16,78.25,0.56
9/5/2020,30.98,29.68,3.54,78.06,0.41
10/5/2020,31.26,29.5,3.43,77,0.59
11/5/2020,30.83,29.3,3.69,75.75,4.74
12/5/2020,32.82,28.22,2.32,67.69,5.22
13/5/2020,30.5,29.26,3.17,80.31,4.79
14/5/2020,29.96,29.08,2.27,80.44,2.8
15/5/2020,30.36,29.37,2.79,80,2.31
16/5/2020,31.04,29.5,3.27,77.19,2.81
17/5/2020,31.01,30.12,4.52,79.19,17.44
18/5/2020,31.53,29.94,3.92,79.19,3.03
19/5/2020,30.55,29.39,4.27,81.06,21.97
20/5/2020,31.12,29.88,4.77,78.44,7.2
21/5/2020,30.31,29.58,4.26,80.38,4.79
22/5/2020,30.82,29.81,3.78,78.31,4.33
23/5/2020,30.74,30.01,4.66,80.75,5.6
24/5/2020,30.99,29.83,4.91,80.56,10.71
25/5/2020,30.72,29.49,4.3,79.19,6.3
26/5/2020,29.86,29.3,3.82,81.5,6.88
27/5/2020,30.33,29.37,3.93,80.69,10.84
28/5/2020,30.64,29.45,3.42,77.69,11.11
29/5/2020,30.66,29.05,3.94,77.5,23.26
30/5/2020,30.61,29.31,3.16,76.12,8.05
31/5/2020,30.1,29.24,3.33,79.38,7.33
1/6/2020,30.36,29.19,3.12,77.81,5.06
2/6/2020,29.74,28.69,4.59,82.19,20.78
3/6/2020,30.12,28.76,4.68,78.5,12.31
4/6/2020,30.4,28.62,4.71,76.81,4.09
5/6/2020,30.48,28.64,4.84,78.31,10.6
6/6/2020,30.04,28.4,5.11,80.69,17.18
7/6/2020,29.26,28.25,4.36,84.31,15.98
8/6/2020,29.89,28.13,4.76,80.62,15.11
9/6/2020,29.89,28.9,4.81,80,10.61
10/6/2020,30.23,28.94,4.45,79,9.78
11/6/2020,29.77,28.44,4.05,80.5,9.01
12/6/2020,29.97,28.77,4.66,80.31,7.61
13/6/2020,30.12,28.73,4.17,78,12.38
14/6/2020,29.87,28.89,4.45,83.5,13.57
15/6/2020,29,28.3,4.88,81.25,17.75
16/6/2020,30.29,28.3,4.22,75.25,7.93
17/6/2020,29.23,28.16,3.87,80.12,36.08
18/6/2020,29.4,27.87,3.41,81.25,24.9
19/6/2020,30.35,28.62,4.04,75.56,5.01
20/6/2020,29.59,28.76,4.02,79.62,22.74
21/6/2020,29.42,28.73,3.64,82.94,7.13
22/6/2020,29.73,28.57,2.85,81.75,6.41
23/6/2020,29.19,28.33,3.41,84.5,6.59
24/6/2020,30.2,28.45,3.52,78.94,5.79
25/6/2020,29.83,27.46,3.64,82.44,4.08
26/6/2020,29.43,28.31,4,79.75,27.83
27/6/2020,28.97,28.55,3.93,80.88,41.79
28/6/2020,29.18,28.51,4.54,81.12,13.41
29/6/2020,28.93,27.64,4.86,81.88,20.54
30/6/2020,28.98,27.62,5.3,78.81,13.89
1/7/2020,29.74,28.18,5.57,74.69,7.28
2/7/2020,29.88,28.12,5.87,77.19,15.1
3/7/2020,28.95,27.68,6.04,81.62,31.79
4/7/2020,28.81,26.93,5.4,76.81,12.94
5/7/2020,29.58,27.26,4.25,77.88,5.08
6/7/2020,29.69,28.3,3.92,78.62,7.9
7/7/2020,28.87,28.05,3.27,83.44,16.2
8/7/2020,29.35,27.8,3.8,84,5.5
9/7/2020,29.28,28.23,3.63,83.19,4.21
10/7/2020,29.98,28.5,4.48,80.06,5.04
11/7/2020,30.05,28.15,3.42,78.31,3.94
12/7/2020,29.26,28.04,3.82,83.06,6.33
13/7/2020,28.35,27.33,3.38,84.81,21.45
14/7/2020,29.54,27.33,2.97,78.69,15.13
15/7/2020,28.58,27.05,3.23,81.75,28.64
16/7/2020,28.86,28.23,3.7,81.75,9.92
17/7/2020,29.74,28.14,2.74,76.75,1.87
18/7/2020,29.55,28.73,2.7,78.94,2.69
19/7/2020,29.72,28.57,3,80.69,2.12
20/7/2020,29.71,28.86,3.17,82.62,8.69
21/7/2020,29.05,27.96,2.8,81.25,6.14
22/7/2020,28.65,27.74,2.61,79.19,6.59
23/7/2020,30,28.53,2.66,77.06,6.46
24/7/2020,28.87,27.85,3.65,84.38,21.61
25/7/2020,28.84,27.89,3.62,82.75,4.11
26/7/2020,29.3,27.83,4.12,81.56,1.89
27/7/2020,30.02,28.75,3.85,79.88,1.98
28/7/2020,29.05,28.3,3.23,80.62,8.89
29/7/2020,29.69,28.08,4.07,82.25,7.02
30/7/2020,30.17,27.81,5.02,78.06,41.14
31/7/2020,29.11,28.3,6.02,83.25,13.95
1/8/2020,29.07,28.24,7.59,85.56,31.43
2/8/2020,29.46,28.54,8.4,81.5,17.01
3/8/2020,29.67,28.62,8.55,82.81,5.86
4/8/2020,29.01,28.44,7.52,82.5,14.07
5/8/2020,29.6,28.35,6.08,80.5,5.74
6/8/2020,28.79,27.87,4.67,81.62,8.45
7/8/2020,28.05,27.64,6.37,87,14.92
8/8/2020,28.89,27.51,4.54,82.5,15.67
9/8/2020,28.87,27.65,5.53,84.44,6.51
10/8/2020,28.98,28.33,5.89,83.62,8.72
11/8/2020,29.56,28.01,5.27,81.19,10.91
12/8/2020,29.3,27.7,4.88,81.62,13.65
13/8/2020,28.51,27.56,4.89,82.12,22.63
14/8/2020,28.11,27.12,5.2,79.44,3.96
15/8/2020,28.86,27.73,3.45,79,2.78
16/8/2020,29.15,27.94,2.84,79.19,4.08
17/8/2020,29.05,28.27,3.48,81.31,6.19
18/8/2020,29.27,28.09,3.5,80.69,7.53
19/8/2020,29.19,27.9,3.71,79.56,3.53
20/8/2020,28.81,27.84,2.91,75.31,15.19
21/8/2020,29.15,28.15,3.17,78.06,3.63
22/8/2020,29.57,27.87,4.29,76.25,1.65
23/8/2020,29.64,27.87,4.4,77.69,2.79
24/8/2020,30.12,28.15,3.43,73.62,1.21
25/8/2020,29.71,28.71,3.12,80.5,0.4
26/8/2020,30.49,28.27,3.65,77.25,0.36
27/8/2020,30.06,28.68,4.85,76.75,1.7
28/8/2020,30.31,28.55,3.51,77.94,9.87
29/8/2020,29.72,28.48,2.54,79.5,1.21
30/8/2020,29.82,28.67,3.37,80.38,4.92
31/8/2020,29.53,28.85,4.05,81.12,4.64
1/9/2020,29.43,28.53,2.82,80.38,10.07
2/9/2020,29.39,28.55,2.8,79.62,7.31
3/9/2020,30.45,28.12,2.86,77.38,5.35
4/9/2020,29.37,28.45,3.2,82.5,5.73
5/9/2020,29.41,28.23,3.75,82.81,5.12
6/9/2020,29.48,28.38,4.21,83.44,20.44
7/9/2020,29.48,28.26,4.34,80.69,18.87
8/9/2020,29.62,28.48,3.27,80.5,4.32
9/9/2020,29.55,28.3,3.08,81.19,4.56
10/9/2020,29.53,28.44,3.55,82.38,6.83
11/9/2020,28.92,27.68,3.08,82.44,6.43
12/9/2020,29.12,27.94,3.16,84.38,5.27
13/9/2020,28.6,28.06,3.01,81.06,12.26
14/9/2020,28.81,27.27,3.56,82.88,8.59
15/9/2020,28.41,27.59,4.36,84.06,17.36
16/9/2020,29.1,27.55,4.3,81.12,6.65
17/9/2020,29.88,27.94,5.28,81.88,9.07
18/9/2020,28.44,26.89,7.84,85.62,74.02
19/9/2020,28.37,27.62,8.62,84.75,29.81
20/9/2020,28.68,27.76,5.59,84.31,26.22
21/9/2020,29.48,27.4,2.32,78.19,7.44
22/9/2020,29.57,28.37,2.64,80.88,13.3
23/9/2020,29.37,27.98,1.84,81.25,19.76
24/9/2020,29.13,27.33,3.21,81.75,13.58
25/9/2020,29.56,28.12,3.84,75.5,3.09
26/9/2020,29.05,27.86,4.7,80.94,8.99
27/9/2020,29,27.37,5.44,82.88,23.77
28/9/2020,27.88,26.85,6.27,86.38,30.12
29/9/2020,28.86,26.91,5.73,82,4.4
30/9/2020,29.08,27.5,4.74,81,6.69
1/10/2020,29.12,27.75,4.92,81.5,7.71
2/10/2020,28.24,27.52,3.76,84.62,19.06
3/10/2020,28.42,27.43,3.13,84.25,6.37
4/10/2020,28.49,27.5,3.93,84.5,4.73
5/10/2020,29.03,27.37,2.52,80.56,4.86
6/10/2020,28.23,27.6,3.43,83.62,32.64
7/10/2020,28.8,27.43,3.72,86.44,16.83
8/10/2020,27.73,26.69,3.02,85,14.3
9/10/2020,27.83,27.06,3.13,86.75,10.48
10/10/2020,27.08,26.62,5.48,88.38,33.12
11/10/2020,27.26,26.7,2.37,85,48.55
12/10/2020,28.28,26.45,2.1,82.06,42.37
13/10/2020,27.34,26.49,4.05,84.81,39.51
14/10/2020,27.51,26.37,4.7,86.5,60.25
15/10/2020,27.62,27.06,4.55,86.25,17.34
16/10/2020,27.91,26.56,3.59,85.25,18.49
17/10/2020,27.71,26.71,4.88,87.12,38.64
18/10/2020,27.2,26.12,4.2,85.62,17.45
19/10/2020,27.12,26.08,2.35,84.56,3.65
20/10/2020,28.13,26.49,2.23,83.44,10.33
21/10/2020,28.69,25.38,4.1,82.88,20.05
22/10/2020,27.19,24.73,4.72,83.81,4.03
23/10/2020,28.48,25.31,4.3,77.06,2.65
24/10/2020,27.63,24.62,4.41,79.06,0.18
25/10/2020,29,25.65,2.98,73.44,0.03
26/10/2020,28.9,25.84,2.45,67.06,0.5
27/10/2020,28.89,27.25,1.54,69.25,1.38
28/10/2020,28.39,26.77,3.38,80.75,8.17
29/10/2020,28.17,27.17,4.69,83.75,6.31
30/10/2020,28.1,26.94,2.95,81.69,2.86
31/10/2020,29.27,27.4,1.32,78.75,15.83
1/11/2020,28.36,26.65,3.38,86.38,17.9
2/11/2020,29.48,26.84,3.93,81,6.76
3/11/2020,29.48,26.55,3.81,79.5,0.25
4/11/2020,28.65,26.29,2.66,79.12,0.33
5/11/2020,29.53,26.33,4.05,79.56,0.14
6/11/2020,30.14,26.42,4.72,79.5,0.4
7/11/2020,28.6,26.21,3.34,81.81,1.34
8/11/2020,28.08,25.25,5.34,84.19,20.31
9/11/2020,29.13,25.3,5.68,79.69,0.08
10/11/2020,28.4,24.59,6.33,77.06,0.01
11/11/2020,26.51,24.43,6.56,83.06,1.78
12/11/2020,28.01,24.2,4.41,86.06,4.42
13/11/2020,28.52,24.26,5.36,78.44,0.49
14/11/2020,28.65,24.52,5.04,76,0.11
15/11/2020,29.23,25.15,4.44,77.12,0.04
16/11/2020,29.79,26.06,3.33,79.62,0.25
17/11/2020,30.01,26.11,2.98,83.06,0.62
